teamId,teamName,teamLogo,节奏,调整净效率,净效率,百回合得分,百回合失分,回合数,有效投篮命中率,失误率(球队),进攻篮板率(球队),罚球率,对手有效命中率,对手失误率,对手进攻篮板率,对手罚球率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(秒),上场时间(分钟),adjNetRatingPctile,净效率百分位,进攻效率百分位,球队eFG%百分位,球队失误率百分位,球队进攻篮板率百分位,罚球率百分位,防守效率百分位,对手eFG%百分位,对手失误率百分位,对手进攻篮板率百分位,对手罚球率百分位,onOff,_period
1003320449,北京大学,,98.4,,38.91,110.56,71.65,372.640785,0.559006,0.252895,0.438272,0.161491,0.381356,0.246191,0.202899,0.142373,20005,CUBAL一级联赛,200406,2024-25,2024,32001,王乔睿,,,20,,,,,,10910,181.8,,81.95,82.45,90.4,39.57,76.16,62.91,74.17,63.25,56.62,90.4,46.03,不在场,CUBAL一级联赛 2024
1003320449,北京大学,,,,5.22,7.86,2.64,,0.02477,0.004853,0.040188,-0.023354,0.019466,-0.01406,-0.00228,-0.036072,20005,CUBAL一级联赛,200406,2024-25,2024,31999,贾晋文,,,20,,,,,,11301,188.4,,57.59,72.06,65.47,44.41,72.35,34.1,40.83,37.25,39.54,49.86,75.79,差值,CUBAL一级联赛 2024
1003320449,北京大学,,93.2,,41.24,113.37,72.13,1042.565077,0.528451,0.205264,0.427203,0.18862,0.373626,0.271445,0.243986,0.17094,20005,CUBAL一级联赛,200406,2024-25,2024,31999,贾晋文,,,20,,,,,,32199,536.7,,82.45,83.61,83.94,64.24,74.01,73.84,73.68,65.4,68.38,82.28,33.44,在场,CUBAL一级联赛 2024
1003320449,北京大学,,95.4,,46.46,121.23,74.77,374.481095,0.553221,0.210117,0.467391,0.165266,0.393092,0.257385,0.241706,0.134868,20005,CUBAL一级联赛,200406,2024-25,2024,31999,贾晋文,,,20,,,,,,11301,188.4,,83.61,88.08,89.57,61.42,83.44,64.24,70.2,58.44,62.75,82.78,50.5,不在场,CUBAL一级联赛 2024
1003320449,北京大学,,,,3.91,-8.74,-12.65,,-0.074346,-0.001082,0.051009,-0.021545,-0.065279,-0.01736,-0.087989,0.020932,20005,CUBAL一级联赛,200406,2024-25,2024,30230,安恒瑶,,,19,,,,,,7346,122.4,,54.01,22.92,11.17,49.57,77.65,34.96,83.38,84.24,36.53,89.4,35.1,差值,CUBAL一级联赛 2024
1003320449,北京大学,,93.2,,45.87,108.16,62.29,237.60443,0.474026,0.205586,0.478571,0.164502,0.324022,0.253308,0.17037,0.178771,20005,CUBAL一级联赛,200406,2024-25,2024,30230,安恒瑶,,,19,,,,,,7346,122.4,,83.44,80.63,72.35,63.91,85.43,64.24,85.1,82.78,60.76,93.87,29.64,不在场,CUBAL一级联赛 2024
1003320449,北京大学,,94,,41.96,116.9,74.94,1179.601885,0.548372,0.206668,0.427562,0.186047,0.389301,0.270668,0.258359,0.157839,20005,CUBAL一级联赛,200406,2024-25,2024,30230,安恒瑶,,,19,,,,,,36154,602.6,,82.62,85.76,87.58,63.58,74.01,73.51,69.7,60.26,68.21,78.31,39.9,在场,CUBAL一级联赛 2024
1003320449,北京大学,,,,13.53,7.47,-6.06,,0.028672,-0.019147,0.009043,-0.033667,-0.053233,-0.007454,0.011099,0.006477,20005,CUBAL一级联赛,200406,2024-25,2024,30097,钱媛媛,,,18,,,,,,16664,277.7,,71.06,71.06,68.48,62.61,54.44,27.65,67.91,79.08,44.13,42.41,47.71,差值,CUBAL一级联赛 2024
1003320449,北京大学,,93.6,,50.98,120.06,69.08,541.415495,0.552632,0.194653,0.443223,0.161793,0.34633,0.263153,0.25,0.165138,20005,CUBAL一级联赛,200406,2024-25,2024,30097,钱媛媛,,,18,,,,,,16664,277.7,,85.26,87.58,89.4,71.19,78.15,63.41,77.15,76.82,65.73,81.46,35.76,不在场,CUBAL一级联赛 2024
1003320449,北京大学,,94,,37.45,112.59,75.14,875.719447,0.52396,0.2138,0.43418,0.19546,0.399563,0.270607,0.238901,0.158661,20005,CUBAL一级联赛,200406,2024-25,2024,30097,钱媛媛,,,18,,,,,,26836,447.3,,81.46,83.11,82.62,59.77,75.33,75.66,69.37,55.79,68.21,83.11,39.24,在场,CUBAL一级联赛 2024
