_group,_seasonYear,_season,球员ID,球员姓名,球队ID,赛事ID,赛季ID,stageType,gameMode,opponentId,对手,胜负,球员英文名,球衣号,位置,上场时间(秒),上场时间(分钟),scheduleId,gameStart,date,出场次数,首发次数,单场正负值百分位排名,单场正负值,回合占有率百分位排名,回合占有率,真实命中率百分位排名,真实命中率,助攻率百分位排名,助攻率,失误率百分位排名,失误率,抢断率,抢断率百分位排名,盖帽率,盖帽率百分位排名,进攻篮板率,进攻篮板率百分位排名,防守篮板率,防守篮板率百分位排名,护框尝试频率,护框成功频率,护框失败频率,护框时对手命中率
2022-23,2022,2022-23,32013,王雨桐,1003320449,20005,200069,,2,1003320780,上海交通大学,1,Wang Yutong,16,PF,1123,18.7,200050010395,0,2023-05-31,1,0,18.28,-1.26,61.9,0.215517,0,0.142857,66.67,0.230769,33.33,0.222222,0.027961,57.14,0,0,0.111111,90.48,0.176471,85.71,0,0,0,
2022-23,2022,2022-23,32013,王雨桐,1003320449,20005,200069,,2,1003320442,华中科技大学,2,Wang Yutong,16,PF,639,10.7,200050010396,0,2023-06-10,1,0,51.87,1.89,61.9,0.221494,100,0.694444,0,0,85.71,0.147929,0,0,0,0,0.052632,38.1,0.071429,0,0,0,0,
2022-23,2022,2022-23,32013,王雨桐,1003320449,20005,200069,,2,1003320435,中国矿业大学,1,Wang Yutong,16,PF,914,15.2,200050010398,0,2023-06-11,1,0,48.13,1.47,95.24,0.290385,52.38,0.446429,28.57,0.125,76.19,0.165563,0.02942,61.9,0,0,0.095238,85.71,0.2,90.48,2,1,1,0.5
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,2010421729,北京体育大学,1,Chen Yijing,21,PF,608,10.1,200050010675,0,2024-10-19,1,0,43.51,1.43,15.54,0.121163,97.3,0.666667,0,0,100,0,0,0,0.076923,99.32,0,0,0,0,2,0,2,1
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,1003320451,北京科技大学,1,Chen Yijing,21,PF,163,2.7,200050010690,0,2024-10-30,1,0,,-1.67,,0.2,,0,,0,,0.5,0,,0,,0.25,,0,,0,0,0,
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,2010422340,哈尔滨体育学院,1,Chen Yijing,21,PF,741,12.4,200050010783,1,2025-03-11,1,0,44.58,1.55,66.89,0.198675,97.97,0.7,70.95,0.166667,62.16,0.166667,0,0,0,0,0,0,0.125,49.32,1,0,1,1
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,1003320821,中国民航大学,1,Chen Yijing,21,PF,1119,18.7,200050010789,0,2025-03-13,1,0,37.49,0.85,52.7,0.180568,77.7,0.510204,0,0,25,0.253807,0.029796,70.95,0,0,0.15,94.59,0.15,70.27,3,1,2,0.666667
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,1003320658,华北电力大学,1,Chen Yijing,21,PF,828,13.8,200050010796,1,2025-03-14,1,0,48.99,1.94,15.54,0.118005,100,1.041667,0,0,25,0.257732,0,0,0,0,0,0,0.1875,91.22,2,1,1,0.5
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,1003320661,天津财经大学,1,Chen Yijing,21,PF,1057,17.6,200050010808,0,2025-03-16,1,0,56.74,2.94,40.54,0.160149,97.97,0.680272,70.95,0.166667,70.95,0.145349,0,0,0,0,0.0625,37.84,0.055556,5.41,2,1,1,0.5
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,1003320452,北京师范大学,2,Chen Yijing,21,PF,1317,22,200050010815,0,2025-03-17,1,0,52.78,2.36,37.84,0.155474,95.27,0.607639,47.97,0.125,70.95,0.147929,0.024655,56.76,0,0,0,0,0.04,1.35,6,4,2,0.333333
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,2010422337,山东理工大学,1,Chen Yijing,21,PF,644,10.7,200050010820,0,2025-03-18,1,0,26.33,-0.28,0,0.042662,0,0,0,0,100,0,0,0,0,0,0,0,0.090909,20.27,4,2,2,0.5
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,2010422541,广西师范大学,1,Chen Yijing,21,PF,887,14.8,200050010947,0,2025-06-01,1,0,61.3,3.49,78.38,0.221209,100,0.797872,87.16,0.222222,0.68,0.515464,0.074267,98.65,0,0,0.1875,100,0.142857,63.51,2,1,1,0.5
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,2010422538,武汉科技大学,1,Chen Yijing,21,PF,1012,16.9,200050010958,0,2025-06-02,1,0,69.2,4.58,77.7,0.219684,54.05,0.444444,95.27,0.285714,93.92,0.1,0.029028,69.59,0,0,0.25,100,0.238095,97.3,3,3,0,0
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,2010422416,山西财经大学,1,Chen Yijing,21,PF,687,11.5,200050010966,0,2025-06-03,1,0,55.76,2.77,76.35,0.214464,52.03,0.436047,77.03,0.181818,100,0,0.045889,94.59,0,0,0.133333,91.89,0.125,49.32,1,1,0,0
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,2010422544,华中科技大学,1,Chen Yijing,21,PF,977,16.3,200050010970,0,2025-06-04,1,0,80.34,6.52,66.22,0.195011,100,0.799419,42.57,0.111111,100,0,0.030201,70.95,0,0,0.076923,55.41,0.2,95.27,1,1,0,0
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,1003320452,北京师范大学,1,Chen Yijing,21,PF,1069,17.8,200050010974,0,2025-06-05,1,0,26.92,-0.22,29.73,0.146199,11.49,0.25,0,0,43.24,0.2,0.03064,71.62,0,0,0,0,0.142857,63.51,2,1,1,0.5
2024-25,2024,2024-25,80546,陈怡静,1003320449,20005,200406,,2,1003320453,清华大学,1,Chen Yijing,21,PF,1102,18.4,200050010977,0,2025-06-06,1,0,56.25,2.86,72.3,0.205852,98.65,0.717213,0,0,2.7,0.380711,0.061087,96.62,0.0625,98.65,0.055556,27.7,0.08,12.84,5,2,3,0.6
2023-24,2023,2023-24,80546,陈怡静,1003320449,20005,200267,,2,2010421733,北京工业大学,1,Chen Yijing,21,PF,1536,25.6,200050010420,0,2024-01-22,1,0,67.87,4,46.3,0.166667,75,0.5,67.59,0.166667,45.37,0.2,0.042265,94.44,0,0,0.111111,86.11,0,0,2,0,2,1
2023-24,2023,2023-24,80546,陈怡静,1003320449,20005,200267,,2,1003320452,北京师范大学,1,Chen Yijing,21,PF,968,16.1,200050010430,0,2024-01-25,1,0,6.79,-3.56,7.41,0.092937,0,0,0,0,100,0,0,0,0,0,0,0,0,0,4,4,0,0
2023-24,2023,2023-24,80546,陈怡静,1003320449,20005,200267,,2,1003320453,清华大学,2,Chen Yijing,21,PF,62,1,200050010432,0,2024-01-26,1,0,,-3.26,,1,,0,,0,,1,0,,0,,0,,0,,0,0,0,
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,2010421729,北京体育大学,1,Li Ruoying,31,SG,1347,22.5,200050010675,1,2024-10-19,1,0,68.14,4.4,89.21,0.294482,88.49,0.533333,9.35,0.125,49.64,0.210526,0.060024,95.68,0,0,0.038462,48.2,0.038462,4.32,1,1,0,0
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,1003320454,中国人民大学,1,Li Ruoying,31,SG,1783,29.7,200050010677,1,2024-10-20,1,0,92.69,9.96,49.64,0.209168,53.24,0.432277,86.33,0.333333,89.93,0.125945,0.07273,99.28,0,0,0.086957,91.37,0.111111,66.19,0,0,0,
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,1003320452,北京师范大学,1,Li Ruoying,31,SG,2226,37.1,200050010681,1,2024-10-23,1,0,84.83,7.47,34.53,0.18588,100,0.63101,0,0,100,0,0,0,0,0,0,0,0.075,32.37,4,0,4,1
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,2010421733,北京工业大学,1,Li Ruoying,31,SG,1319,22,200050010688,1,2024-10-27,1,0,85.13,7.58,17.27,0.154919,100,0.75,6.47,0.111111,100,0,0,0,0.153846,100,0.090909,92.09,0.136364,87.77,1,0,1,1
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,1003320451,北京科技大学,1,Li Ruoying,31,SG,1818,30.3,200050010690,1,2024-10-30,1,0,81.75,6.8,80.58,0.275567,100,0.615213,13.67,0.136364,60.43,0.182815,0.031512,55.4,0,0,0.035714,45.32,0.075,32.37,0,0,0,
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,1003320453,清华大学,2,Li Ruoying,31,SG,1619,27,200050010693,1,2024-11-02,1,0,17.42,-1.31,25.18,0.173611,55.4,0.444444,0,0,61.15,0.181818,0.019052,32.37,0,0,0,0,0,0,3,2,1,0.333333
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,2010422340,哈尔滨体育学院,1,Li Ruoying,31,SG,628,10.5,200050010783,1,2025-03-11,1,0,80.92,6.64,97.84,0.347705,92.81,0.55,0,0,100,0,0.15528,100,0.083333,100,0.083333,89.93,0,0,0,0,0,
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,1003320821,中国民航大学,1,Li Ruoying,31,SG,1125,18.8,200050010789,1,2025-03-13,1,0,77.21,5.88,80.58,0.275808,88.49,0.535714,21.58,0.157895,100,0,0.027194,48.92,0,0,0.045455,55.4,0,0,3,2,1,0.333333
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,1003320658,华北电力大学,1,Li Ruoying,31,SG,728,12.1,200050010796,1,2025-03-14,1,0,77.12,5.87,99.28,0.386779,98.56,0.6,55.4,0.25,95.68,0.090909,0.0883,99.28,0,0,0,0,0,0,0,0,0,
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,1003320661,天津财经大学,1,Li Ruoying,31,SG,1553,25.9,200050010808,1,2025-03-16,1,0,99.11,16.65,73.38,0.250179,100,0.958333,96.4,0.4,81.29,0.142857,0.062606,96.4,0.058824,100,0,0,0.083333,43.88,0,0,0,
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,1003320452,北京师范大学,2,Li Ruoying,31,SG,2198,36.6,200050010815,1,2025-03-17,1,0,33.95,0.52,69.78,0.236979,16.55,0.328947,33.09,0.1875,69.06,0.164835,0.029546,51.8,0,0,0.028571,34.53,0.064516,24.46,4,2,2,0.5
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,2010422337,山东理工大学,1,Li Ruoying,31,SG,1828,30.5,200050010820,1,2025-03-18,1,0,44.77,1.57,48.92,0.206954,76.26,0.5,38.13,0.214286,13.67,0.333333,0.016137,25.18,0.033333,99.28,0.03125,38.85,0.105263,63.31,1,1,0,0
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,2010422541,广西师范大学,1,Li Ruoying,31,SG,1349,22.5,200050010947,0,2025-06-01,1,0,94.65,11.04,83.45,0.278219,100,0.769231,4.32,0.076923,97.84,0.071429,0.0246,43.17,0.066667,100,0.047619,58.27,0.25,100,5,4,1,0.2
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,2010422538,武汉科技大学,1,Li Ruoying,31,SG,1582,26.4,200050010958,0,2025-06-02,1,0,86.24,7.8,17.27,0.154545,100,0.689338,5.76,0.083333,100,0,0,0,0.083333,100,0.038462,48.2,0.030303,2.16,3,2,1,0.333333
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,2010422416,山西财经大学,1,Li Ruoying,31,SG,1648,27.5,200050010966,0,2025-06-03,1,0,90.69,9.13,21.58,0.164081,97.84,0.590909,5.76,0.090909,100,0,0.060804,95.68,0,0,0.034483,44.6,0.148148,91.37,1,1,0,0
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,2010422544,华中科技大学,1,Li Ruoying,31,SG,1264,21.1,200050010970,1,2025-06-04,1,0,38.06,0.9,66.19,0.228659,94.24,0.5625,0,0,13.67,0.333333,0.024584,43.17,0.041667,99.28,0.034483,44.6,0,0,1,1,0,0
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,1003320452,北京师范大学,1,Li Ruoying,31,SG,1481,24.7,200050010974,0,2025-06-05,1,0,55.53,2.73,7.19,0.135659,50.36,0.428571,34.53,0.2,100,0,0.022158,35.97,0,0,0,0,0.090909,50.36,2,2,0,0
2024-25,2024,2024-25,32012,李若莹,1003320449,20005,200406,,2,1003320453,清华大学,1,Li Ruoying,31,SG,1149,19.2,200050010977,0,2025-06-06,1,0,49.58,1.99,0.72,0.083195,0,0,4.32,0.071429,100,0,0.051025,89.93,0.055556,100,0.045455,55.4,0.041667,7.19,5,4,1,0.2
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320454,中国人民大学,1,Li Ruoying,31,SF,4344,72.4,200050010425,0,2024-01-23,1,0,99.93,23,80.33,0.257998,98.36,0.6,13.93,0.090909,100,0,0.03294,71.31,0,0,0.0625,68.85,0.055556,9.02,8,4,4,0.5
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320451,北京科技大学,1,Li Ruoying,31,SF,5544,92.4,200050010427,0,2024-01-24,1,0,98.52,14,48.36,0.196983,83.61,0.506757,12.3,0.083333,100,0,0.024836,47.54,0,0,0,0,0.047619,4.1,16,8,8,0.5
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320452,北京师范大学,1,Li Ruoying,31,SF,272,4.5,200050010430,0,2024-01-25,1,0,,-3.56,,0.347222,,0,,0,,0,0,,0,,0,,0,,0,0,0,
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320453,清华大学,2,Li Ruoying,31,SF,480,8,200050010432,0,2024-01-26,1,0,,-3.68,,0.222222,,0,,0,,0.5,0,,0,,0,,0,,0,0,0,
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,2010420380,东北师范大学,1,Li Ruoying,31,SF,1240,20.7,200050010573,0,2024-05-04,1,0,99.93,22.52,97.54,0.324207,100,0.888889,93.44,0.333333,100,0,0.089087,100,0,0,0.1,94.26,0,0,2,2,0,0
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320451,北京科技大学,1,Li Ruoying,31,SF,4200,70,200050010579,0,2024-05-05,1,0,100,46.08,60.66,0.226151,100,0.727273,66.39,0.214286,100,0,0.081414,100,0,0,0.037037,37.7,0.055556,9.02,4,4,0,0
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320819,吉林大学,1,Li Ruoying,31,SF,2148,35.8,200050010591,1,2024-05-07,1,0,98.33,13.74,59.02,0.223922,54.1,0.427019,0,0,100,0,0.080131,100,0.071429,100,0.25,99.18,0.153846,87.7,4,2,2,0.5
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320539,山东大学,1,Li Ruoying,31,SF,1842,30.7,200050010599,0,2024-05-08,1,0,86.11,7.32,95.9,0.298148,68.85,0.465839,0,0,100,0,0.030914,70.49,0,0,0.130435,98.36,0.15,86.89,4,4,0,0
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320545,中国海洋大学,1,Li Ruoying,31,SF,2754,45.9,200050010606,0,2024-05-09,1,0,99.6,18.62,59.02,0.222683,100,0.737578,2.46,0.05,100,0,0.021227,33.61,0,0,0.043478,48.36,0.107143,50.82,2,2,0,0
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320453,清华大学,2,Li Ruoying,31,SF,3166,52.8,200050010614,0,2024-05-10,1,0,98.59,14.22,11.48,0.144364,100,0.684932,0,0,100,0,0.040794,85.25,0,0,0.033333,30.33,0.103448,45.9,6,2,4,0.666667
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320493,西安交通大学,1,Li Ruoying,31,SF,2994,49.9,200050010627,0,2024-06-06,1,0,98.59,14.2,92.62,0.28481,30.33,0.382353,4.92,0.066667,99.18,0.055556,0.069617,98.36,0.066667,100,0,0,0.166667,90.16,6,4,2,0.333333
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320780,上海交通大学,1,Li Ruoying,31,SF,2272,37.9,200050010634,0,2024-06-07,1,0,12.55,-2.36,93.44,0.287687,3.28,0.222222,60.66,0.2,88.52,0.1,0,0,0.0625,100,0.055556,63.93,0.043478,4.1,2,2,0,0
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1000120194,湖南师范大学,1,Li Ruoying,31,SF,2900,48.3,200050010648,0,2024-06-08,1,0,25.39,-0.7,77.05,0.252918,21.31,0.346154,0,0,100,0,0,0,0,0,0.095238,91.8,0.076923,23.77,2,2,0,0
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320653,山西财经大学,1,Li Ruoying,31,SF,2414,40.2,200050010654,0,2024-06-09,1,0,96.31,11.8,78.69,0.25463,97.54,0.590909,0,0,100,0,0.02994,69.67,0,0,0.105263,94.26,0.142857,82.79,2,0,2,1
2023-24,2023,2023-24,32012,李若莹,1003320449,20005,200267,,2,1003320780,上海交通大学,1,Li Ruoying,31,SF,2676,44.6,200050010667,0,2024-06-11,1,0,81.85,6.32,26.23,0.169205,97.54,0.583333,66.39,0.214286,22.13,0.25,0.04865,91.8,0,0,0,0,0.111111,54.1,4,0,4,1
2022-23,2022,2022-23,32012,李若莹,1003320449,20005,200069,,2,1003320780,上海交通大学,1,Li Ruoying,31,SF,1287,21.5,200050010395,0,2023-05-31,1,0,73.13,4.73,10.53,0.104954,100,0.8,47.37,0.153846,100,0,0,0,0,0,0.055556,68.42,0.095238,63.16,1,0,1,1
2022-23,2022,2022-23,32012,李若莹,1003320449,20005,200069,,2,1003320442,华中科技大学,2,Li Ruoying,31,SF,1135,18.9,200050010396,0,2023-06-10,1,0,11.57,-2.15,10.53,0.122951,10.53,0.2,0,0,63.16,0.166667,0,0,0.043478,89.47,0,0,0.076923,47.37,2,1,1,0.5
2022-23,2022,2022-23,32012,李若莹,1003320449,20005,200069,,2,1003320435,中国矿业大学,1,Li Ruoying,31,SF,1234,20.6,200050010398,0,2023-06-11,1,0,29.1,0.22,31.58,0.145985,0,0,57.89,0.181818,10.53,0.375,0.064301,94.74,0.041667,89.47,0.037037,47.37,0.115385,84.21,2,2,0,0
