teamId,teamName,teamLogo,节奏,调整净效率,净效率,百回合得分,百回合失分,回合数,有效投篮命中率,失误率(球队),进攻篮板率(球队),罚球率,对手有效命中率,对手失误率,对手进攻篮板率,对手罚球率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(秒),上场时间(分钟),adjNetRatingPctile,净效率百分位,进攻效率百分位,球队eFG%百分位,球队失误率百分位,球队进攻篮板率百分位,罚球率百分位,防守效率百分位,对手eFG%百分位,对手失误率百分位,对手进攻篮板率百分位,对手罚球率百分位,onOff,_period
1003321308,中国U17,,98.1,,-28.2,90.57,118.77,301.417211,0.447791,0.209087,0.226994,0.200803,0.524648,0.155875,0.390728,0.211268,10018,U17世界杯,200310,2024,2024,50155,沈无敌,,,17,,,,,,8851,147.5,,18.75,35.71,40.18,48.21,15.18,53.57,15.18,26.79,21.43,27.68,45.54,在场,U17世界杯 2024
1003321308,中国U17,,,,0.25,5.24,4.99,,0.015745,-0.065948,-0.054655,-0.12043,0.00565,-0.029171,0.058699,-0.045198,10018,U17世界杯,200310,2024,2024,49788,张博源,,,17,,,,,,11344,189.1,,50.29,68.42,62.57,94.74,19.88,2.92,36.26,48.54,29.82,14.04,73.68,差值,U17世界杯 2024
1003321308,中国U17,,91.2,,-15.3,103.24,118.54,359.372647,0.491935,0.196665,0.275132,0.212903,0.502825,0.139772,0.415842,0.19774,10018,U17世界杯,200310,2024,2024,49788,张博源,,,17,,,,,,11344,189.1,,30.36,55.36,55.36,56.25,32.14,54.46,15.18,37.5,12.5,20.54,47.32,不在场,U17世界杯 2024
1003321308,中国U17,,101.8,,-15.55,98,113.55,192.863253,0.47619,0.262613,0.329787,0.333333,0.497175,0.168943,0.357143,0.242938,10018,U17世界杯,200310,2024,2024,49788,张博源,,,17,,,,,,5456,90.9,,30.36,46.43,53.57,29.46,53.57,79.46,22.32,41.96,26.79,35.71,36.61,在场,U17世界杯 2024
1003321308,中国U17,,,,24.43,21.24,-3.19,,0.089632,-0.036937,0.097352,-0.086989,-0.03644,-0.039273,-0.033032,-0.005933,10018,U17世界杯,200310,2024,2024,49271,李悦洲,,,17,,,,,,9424,157.1,,90.64,97.08,95.91,80.12,96.49,8.19,59.65,76.02,22.22,72.51,52.05,差值,U17世界杯 2024
1003321308,中国U17,,92.2,,-4.31,111.07,115.38,301.616249,0.524528,0.202706,0.337662,0.215094,0.484746,0.132317,0.382353,0.210169,10018,U17世界杯,200310,2024,2024,49271,李悦洲,,,17,,,,,,9424,157.1,,45.54,72.32,73.21,52.68,55.36,54.46,19.64,46.43,10.71,28.57,45.54,不在场,U17世界杯 2024
1003321308,中国U17,,97.8,,-28.74,89.83,118.57,250.485319,0.434896,0.239643,0.24031,0.302083,0.521186,0.17159,0.415385,0.216102,10018,U17世界杯,200310,2024,2024,49271,李悦洲,,,17,,,,,,7376,122.9,,17.86,35.71,33.93,36.61,17.86,75.89,15.18,27.68,28.57,20.54,45.54,在场,U17世界杯 2024
1003321308,中国U17,,,,-5.66,-0.55,5.11,,-0.016391,-0.053487,-0.04261,0.002632,0.037411,-0.015553,-0.041979,-0.014358,10018,U17世界杯,200310,2024,2024,42073,傅文昊,,,17,,,,,,10479,174.7,,40.94,47.95,36.84,88.89,23.98,50.29,35.09,28.65,39.77,78.36,56.14,差值,U17世界杯 2024
1003321308,中国U17,,93.9,,-17.55,101.24,118.79,341.772826,0.480702,0.19871,0.277778,0.252632,0.515244,0.144354,0.380435,0.207317,10018,U17世界杯,200310,2024,2024,42073,傅文昊,,,17,,,,,,10479,174.7,,28.57,51.79,53.57,55.36,33.04,65.18,15.18,32.14,14.29,28.57,45.54,不在场,U17世界杯 2024
1003321308,中国U17,,95.7,,-11.89,101.79,113.68,210.244224,0.497093,0.252197,0.320388,0.25,0.477833,0.159907,0.422414,0.221675,10018,U17世界杯,200310,2024,2024,42073,傅文昊,,,17,,,,,,6321,105.4,,33.04,52.68,58.04,33.04,51.79,64.29,22.32,46.43,23.21,18.75,42.86,在场,U17世界杯 2024
1003321308,中国U17,,,,-45.88,-29.04,16.84,,-0.194988,0.006637,-0.055659,0.070599,0.073269,0.019575,0.0875,0.11746,10018,U17世界杯,200310,2024,2024,29203,冯俞博,,,17,,,,,,3778,63,,1.17,1.17,0,42.69,19.3,84.21,8.19,9.36,67.25,7.6,8.77,差值,U17世界杯 2024
1003321308,中国U17,,92.6,,-4.3,108.44,112.74,418.653114,0.532951,0.217795,0.308824,0.234957,0.484108,0.145418,0.379167,0.185819,10018,U17世界杯,200310,2024,2024,29203,冯俞博,,,17,,,,,,13022,217,,45.54,66.07,75,42.86,44.64,60.71,25.89,46.43,14.29,28.57,56.25,在场,U17世界杯 2024
1003321308,中国U17,,101.7,,-50.18,79.4,129.58,133.50511,0.337963,0.224432,0.253165,0.305556,0.557377,0.164993,0.466667,0.303279,10018,U17世界杯,200310,2024,2024,29203,冯俞博,,,17,,,,,,3778,63,,8.93,18.75,7.14,40.18,23.21,75.89,8.93,21.43,25,12.5,24.11,不在场,U17世界杯 2024
1003321308,中国U17,,,,28.37,6.68,-21.69,,0.055993,0.004603,-0.030267,0.040659,-0.077222,0.058329,-0.033333,-0.021893,10018,U17世界杯,200310,2024,2024,29050,陈潇毅,,,17,,,,,,8171,136.2,,94.15,74.85,85.96,45.03,32.75,73.1,97.08,91.23,89.47,73.1,60.23,差值,U17世界杯 2024
1003321308,中国U17,,96.5,,-1.1,104.77,105.87,273.930623,0.515909,0.221772,0.276923,0.272727,0.46124,0.179617,0.38,0.20155,10018,U17世界杯,200310,2024,2024,29050,陈潇毅,,,17,,,,,,8171,136.2,,50,58.04,68.75,41.07,33.04,70.54,40.18,55.36,33.93,28.57,46.43,不在场,U17世界杯 2024
1003321308,中国U17,,92.9,,-29.47,98.09,127.56,278.303545,0.459916,0.217169,0.30719,0.232068,0.538462,0.121288,0.413333,0.223443,10018,U17世界杯,200310,2024,2024,29050,陈潇毅,,,17,,,,,,8629,143.8,,17.86,46.43,44.64,43.75,43.75,59.82,10.71,25,7.14,20.54,42.86,在场,U17世界杯 2024
1003321308,中国U17,,,,4.05,5.76,1.71,,0.017166,0.02079,0.095537,-0.050745,0.08306,-0.001867,-0.073623,-0.113841,10018,U17世界杯,200310,2024,2024,29027,王洪泽,,,17,,,,,,6513,108.6,,59.06,71.35,64.33,26.9,95.32,23.98,48.54,6.43,51.46,89.47,90.06,差值,U17世界杯 2024
1003321308,中国U17,,95.9,,-16.94,99.25,116.19,342.55256,0.480072,0.211493,0.255814,0.271739,0.46997,0.150869,0.42268,0.255255,10018,U17世界杯,200310,2024,2024,29027,王洪泽,,,17,,,,,,10287,171.5,,29.46,48.21,53.57,46.43,23.21,70.54,18.75,50.89,15.18,18.75,33.93,在场,U17世界杯 2024
1003321308,中国U17,,92.6,,-12.89,105.01,117.9,209.500337,0.497238,0.232283,0.351351,0.220994,0.55303,0.149002,0.349057,0.141414,10018,U17世界杯,200310,2024,2024,29027,王洪泽,,,17,,,,,,6513,108.6,,31.25,58.93,58.04,37.5,58.93,57.14,16.96,22.32,15.18,41.07,67.86,不在场,U17世界杯 2024
1003321308,中国U17,,,,-10.11,-9.98,0.13,,-0.093948,-0.010924,0.034983,0.027672,-0.032072,0.019486,0.035746,0.068815,10018,U17世界杯,200310,2024,2024,29019,何文炜,,,17,,,,,,7774,129.6,,32.16,15.79,3.51,62.57,70.76,67.25,53.22,73.1,66.67,27.49,16.37,差值,U17世界杯 2024
1003321308,中国U17,,94.1,,-20.85,96.03,116.88,254.09972,0.436916,0.213518,0.310345,0.266355,0.483607,0.1606,0.415493,0.25,10018,U17世界杯,200310,2024,2024,29019,何文炜,,,17,,,,,,7774,129.6,,27.68,42.86,34.82,45.54,44.64,68.75,18.75,46.43,23.21,20.54,35.71,不在场,U17世界杯 2024
1003321308,中国U17,,95.1,,-10.74,106.01,116.75,298.075098,0.530864,0.224442,0.275362,0.238683,0.515679,0.141114,0.379747,0.181185,10018,U17世界杯,200310,2024,2024,29019,何文炜,,,17,,,,,,9026,150.4,,33.04,60.71,75,40.18,32.14,61.61,18.75,31.25,13.39,28.57,57.14,在场,U17世界杯 2024
