teamId,teamName,有效投篮命中率,篮下比重,篮下命中率,中距离比重,中距离命中率,三分比重,三分命中率,对手有效命中率,对手篮下比重,对手篮下命中率,对手中距离比重,对手中距离命中率,对手三分比重,对手三分命中率,篮下近距离比重,短中距离命中率,远中距离比重,长中距离命中率,底角三分比重,底角三分命中率,侧翼三分比重,非底角三分命中率,对手近距离比重,对手近距离命中率,对手远中距离比重,对手远中距离命中率,对手底角三分比重,对手底角三分命中率,对手侧翼三分比重,对手侧翼三分命中率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(分钟),上场时间(秒),onOff,球队比赛场次,球队eFG%百分位,球队篮下出手占比百分位排名,球队篮下命中率百分位排名,球队中距离出手占比百分位排名,球队中距离命中率百分位排名,球队三分出手占比百分位排名,球队三分命中率百分位排名,对手eFG%百分位,对手篮下出手占比百分位排名,对手篮下命中率百分位排名,对手中距离出手占比百分位排名,对手中距离命中率百分位排名,对手三分出手占比百分位排名,对手三分命中率百分位排名,_period
1003321308,中国U17,0.089632,0.047956,0.077778,-0.00796,0.083333,-0.039996,0.063928,-0.03644,0.068644,-0.11227,-0.05339,0.102564,-0.015254,-0.078624,,,,,,,,,,,,,,,,,10018,U17世界杯,200310,2024,2024,49271,李悦洲,,,17,,,,,,280,,差值,,95.91,79.53,80.7,39.77,83.04,26.9,85.96,76.02,8.19,92.4,89.47,12.28,61.99,85.38,U17世界杯 2024
1003321308,中国U17,0.524528,0.339623,0.577778,0.226415,0.35,0.433962,0.382609,0.484746,0.437288,0.565891,0.264407,0.435897,0.298305,0.272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,49271,李悦洲,,,17,,,,,,157.1,9424,不在场,,73.21,39.29,38.39,41.07,60.71,75.89,88.39,46.43,26.79,63.39,41.96,21.43,75.89,50.89,U17世界杯 2024
1003321308,中国U17,0.434896,0.291667,0.5,0.234375,0.266667,0.473958,0.318681,0.521186,0.368644,0.678161,0.317797,0.333333,0.313559,0.351351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,49271,李悦洲,,,17,,,,,,122.9,7376,在场,,33.93,14.29,17.86,42.86,30.36,86.61,61.61,27.68,50.89,28.57,16.96,44.64,70.54,25,U17世界杯 2024
1003321308,中国U17,-0.016391,-0.084374,0.001905,0.032803,0.055555,0.05157,-0.031716,0.037411,0.02852,0.025501,-0.020005,0.096044,-0.008516,-0.01443,,,,,,,,,,,,,,,,,10018,U17世界杯,200310,2024,2024,42073,傅文昊,,,17,,,,,,280.1,,差值,,36.84,8.19,54.39,74.85,75.44,77.78,30.41,28.65,29.82,37.43,67.25,14.62,56.14,57.89,U17世界杯 2024
1003321308,中国U17,0.480702,0.287719,0.54878,0.242105,0.333333,0.470175,0.343284,0.515244,0.417683,0.620438,0.280488,0.423913,0.301829,0.30303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,42073,傅文昊,,,17,,,,,,174.7,10479,不在场,,53.57,12.5,32.14,46.43,55.36,86.61,68.75,32.14,32.14,49.11,33.04,26.79,73.21,41.96,U17世界杯 2024
1003321308,中国U17,0.497093,0.372093,0.546875,0.209302,0.277778,0.418605,0.375,0.477833,0.389163,0.594937,0.300493,0.327869,0.310345,0.31746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,42073,傅文昊,,,17,,,,,,105.4,6321,在场,,58.04,50,32.14,32.14,36.61,68.75,84.82,46.43,42.86,53.57,25.89,46.43,71.43,38.39,U17世界杯 2024
1003321308,中国U17,-0.194988,-0.018226,-0.238134,0.026504,-0.173789,-0.008278,-0.108914,0.073269,-0.006674,0.133448,0.030301,0.117162,-0.023628,-0.029247,,,,,,,,,,,,,,,,,10018,U17世界杯,200310,2024,2024,29203,冯俞博,,,17,,,,,,280,,差值,,0,40.94,1.17,69.59,2.34,49.12,4.09,9.36,57.89,4.68,24.56,7.6,65.5,66.08,U17世界杯 2024
1003321308,中国U17,0.532951,0.323782,0.60177,0.223496,0.358974,0.452722,0.379747,0.484108,0.408313,0.580838,0.281174,0.356522,0.310513,0.314961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,29203,冯俞博,,,17,,,,,,217,13022,在场,,75,26.79,47.32,41.07,62.5,81.25,86.61,46.43,36.61,60.71,33.04,39.29,71.43,39.29,U17世界杯 2024
1003321308,中国U17,0.337963,0.305556,0.363636,0.25,0.185185,0.444444,0.270833,0.557377,0.401639,0.714286,0.311475,0.473684,0.286885,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,29203,冯俞博,,,17,,,,,,63,3778,不在场,,7.14,21.43,3.57,47.32,11.61,80.36,49.11,21.43,38.39,18.75,20.54,14.29,76.79,45.54,U17世界杯 2024
1003321308,中国U17,0.055993,-0.063847,0.152993,0.03903,0.141818,0.024817,-0.022248,-0.077222,-0.037311,-0.03931,-0.002555,-0.118714,0.039867,-0.047619,,,,,,,,,,,,,,,,,10018,U17世界杯,200310,2024,2024,29050,陈潇毅,,,17,,,,,,280,,差值,,85.96,15.2,94.15,79.53,95.32,66.67,38.01,91.23,82.46,66.08,54.39,92.4,18.71,71.93,U17世界杯 2024
1003321308,中国U17,0.515909,0.286364,0.634921,0.25,0.381818,0.463636,0.343137,0.46124,0.387597,0.59,0.286822,0.324324,0.325581,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,29050,陈潇毅,,,17,,,,,,136.2,8171,不在场,,68.75,12.5,56.25,47.32,68.75,83.04,68.75,55.36,43.75,56.25,28.57,46.43,65.18,45.54,U17世界杯 2024
1003321308,中国U17,0.459916,0.350211,0.481928,0.21097,0.24,0.438819,0.365385,0.538462,0.424908,0.62931,0.289377,0.443038,0.285714,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,29050,陈潇毅,,,17,,,,,,143.8,8629,在场,,44.64,42.86,16.07,32.14,24.11,75.89,81.25,25,31.25,46.43,28.57,21.43,77.68,32.14,U17世界杯 2024
1003321308,中国U17,0.017166,0.05649,-0.029726,-0.005365,-0.075457,-0.051124,0.063968,0.08306,0.011739,0.076447,-0.04873,0.039216,0.036992,0.075495,,,,,,,,,,,,,,,,,10018,U17世界杯,200310,2024,2024,29027,王洪泽,,,17,,,,,,280.1,,差值,,64.33,83.04,38.01,43.86,17.54,21.05,86.55,6.43,41.52,19.3,85.38,35.67,19.88,12.87,U17世界杯 2024
1003321308,中国U17,0.480072,0.297101,0.560976,0.231884,0.34375,0.471014,0.330769,0.46997,0.402402,0.58209,0.306306,0.372549,0.291291,0.278351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,29027,王洪泽,,,17,,,,,,171.5,10287,在场,,53.57,16.96,35.71,42.86,60.71,86.61,64.29,50.89,38.39,59.82,22.32,33.93,76.79,48.21,U17世界杯 2024
1003321308,中国U17,0.497238,0.353591,0.53125,0.226519,0.268293,0.41989,0.394737,0.55303,0.414141,0.658537,0.257576,0.411765,0.328283,0.353846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,29027,王洪泽,,,17,,,,,,108.6,6513,不在场,,58.04,42.86,25,41.96,31.25,69.64,89.29,22.32,33.04,33.93,48.21,29.46,62.5,24.11,U17世界杯 2024
1003321308,中国U17,-0.093948,0.014346,-0.20188,-0.045422,-0.032414,0.031076,-0.047358,-0.032072,-0.024675,-0.05,0.043182,-0.008031,-0.018507,-0.005555,,,,,,,,,,,,,,,,,10018,U17世界杯,200310,2024,2024,29019,何文炜,,,17,,,,,,280,,差值,,3.51,59.06,2.34,14.62,34.5,70.18,21.64,73.1,71.35,74.27,17.54,54.39,63.16,52.05,U17世界杯 2024
1003321308,中国U17,0.436916,0.327103,0.442857,0.205607,0.295455,0.46729,0.33,0.483607,0.393443,0.583333,0.311475,0.381579,0.295082,0.305556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,29019,何文炜,,,17,,,,,,129.6,7774,不在场,,34.82,28.57,11.61,29.46,41.96,84.82,64.29,46.43,42.86,59.82,20.54,31.25,75.89,41.96,U17世界杯 2024
1003321308,中国U17,0.530864,0.312757,0.644737,0.251029,0.327869,0.436214,0.377358,0.515679,0.418118,0.633333,0.268293,0.38961,0.313589,0.311111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,29019,何文炜,,,17,,,,,,150.4,9026,在场,,75,23.21,58.93,49.11,53.57,75.89,86.61,31.25,32.14,44.64,41.96,30.36,70.54,41.07,U17世界杯 2024
