_group,_seasonYear,_season,_stageName,得分,进攻篮板,防守篮板,篮板(总),助攻,抢断,盖帽,失误,个人犯规,投篮命中数,投篮出手数,投篮命中率,篮下命中数,篮下出手数,篮下命中率,中距离命中数,中距离出手数,中距离命中率,三分命中数,三分出手数,三分命中率,罚球命中数,罚球出手数,罚球命中率,playerId,date,主客场,胜负,opponentId,对手,leagueEventId,scheduleId,上场时间(分钟),上场时间(秒),_playerName
CUBAL一级联赛,2024,2024-25,全部,0,2,1,3,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89060,2024-10-23,0,1,2010421733,北京工业大学,20005,200050010679,7.6,455,魏亦冉
CUBAL一级联赛,2024,2024-25,全部,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89060,2025-06-01,0,1,1003320435,中国矿业大学,20005,200050010954,1.2,72,魏亦冉
CUBAL一级联赛,2024,2024-25,全部,10,2,4,6,1,0,1,1,0,5,10,0.5,3,4,0.75,2,6,0.3333,0,0,0,0,0,0,89060,2025-06-02,0,1,2010422416,山西财经大学,20005,200050010962,32.5,1950,魏亦冉
CUBAL一级联赛,2024,2024-25,全部,3,0,7,7,3,0,0,2,0,1,2,0.5,1,1,1,0,1,0,0,0,0,1,2,0.5,89060,2024-10-20,1,1,2010421729,北京体育大学,20005,200050010676,17.7,1059,魏亦冉
CUBAL一级联赛,2024,2024-25,全部,2,2,1,3,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,89060,2024-10-26,1,1,1003320454,中国人民大学,20005,200050010683,5.9,353,魏亦冉
CUBAL一级联赛,2024,2024-25,全部,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89060,2024-10-27,0,1,1003320451,北京科技大学,20005,200050010686,10.9,656,魏亦冉
CUBAL一级联赛,2024,2024-25,全部,4,1,2,3,0,0,1,0,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,89060,2025-03-12,1,1,1003320817,大连理工大学,20005,200050010787,10.9,651,魏亦冉
CUBAL一级联赛,2024,2024-25,全部,2,1,4,5,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,89060,2025-03-13,0,1,1003320661,天津财经大学,20005,200050010792,12.8,765,魏亦冉
CUBAL一级联赛,2024,2024-25,全部,6,7,4,11,3,0,0,0,0,2,4,0.5,2,3,0.6667,0,1,0,0,0,0,2,2,1,89060,2025-03-15,1,1,2010422340,哈尔滨体育学院,20005,200050010798,21.8,1306,魏亦冉
CUBAL一级联赛,2024,2024-25,全部,6,6,1,7,0,1,0,2,0,3,5,0.6,2,3,0.6667,1,2,0.5,0,0,0,0,0,0,89060,2025-03-16,0,1,1003320545,中国海洋大学,20005,200050010806,8.8,526,魏亦冉
CUBAL一级联赛,2024,2024-25,全部,2,1,2,3,1,0,0,1,1,1,3,0.3333,1,2,0.5,0,0,0,0,1,0,0,0,0,89060,2025-03-17,0,1,2010422337,山东理工大学,20005,200050010813,11.7,700,魏亦冉
CUBAL一级联赛,2024,2024-25,全部,2,1,0,1,1,0,0,0,2,1,3,0.3333,1,1,1,0,2,0,0,0,0,0,0,0,89060,2025-06-04,0,1,1000120193,中南大学,20005,200050010973,6.8,406,魏亦冉
2024-25,2024,2024-25,全部,10,7,7,14,3,1,0,2,3,4,9,0.4444,4,8,0.5,0,0,0,0,1,0,2,6,0.3333,32071,2025-06-01,0,1,1003320435,中国矿业大学,20005,200050010954,26.1,1564,张涛
2024-25,2024,2024-25,全部,16,4,9,13,3,2,0,0,4,7,9,0.7778,7,9,0.7778,0,0,0,0,0,0,2,3,0.6667,32071,2025-03-12,1,1,1003320817,大连理工大学,20005,200050010787,17.1,1026,张涛
2024-25,2024,2024-25,全部,8,4,7,11,4,1,0,2,2,1,2,0.5,1,2,0.5,0,0,0,0,0,0,6,10,0.6,32071,2025-03-13,0,1,1003320661,天津财经大学,20005,200050010792,18.3,1095,张涛
2024-25,2024,2024-25,全部,8,2,3,5,0,2,0,0,0,4,4,1,4,4,1,0,0,0,0,0,0,0,0,0,32071,2025-03-15,1,1,2010422340,哈尔滨体育学院,20005,200050010798,7.4,441,张涛
2024-25,2024,2024-25,全部,13,3,7,10,2,1,0,4,1,6,7,0.8571,6,7,0.8571,0,0,0,0,0,0,1,1,1,32071,2025-03-16,0,1,1003320545,中国海洋大学,20005,200050010806,18.2,1091,张涛
2024-25,2024,2024-25,全部,8,0,4,4,0,0,0,3,1,4,6,0.6667,4,6,0.6667,0,0,0,0,0,0,0,0,0,32071,2025-03-17,0,1,2010422337,山东理工大学,20005,200050010813,17,1018,张涛
2024-25,2024,2024-25,全部,6,6,5,11,5,2,0,1,5,2,14,0.1429,2,9,0.2222,0,5,0,0,0,0,2,4,0.5,32071,2025-03-18,1,2,1003320452,北京师范大学,20005,200050010821,28.6,1716,张涛
2024-25,2024,2024-25,全部,21,3,9,12,3,3,1,1,2,7,11,0.6364,1,2,0.5,6,9,0.6667,0,0,0,7,8,0.875,32071,2025-05-30,1,1,2010422544,华中科技大学,20005,200050010932,33.1,1983,张涛
2024-25,2024,2024-25,全部,15,9,10,19,6,5,0,5,4,3,16,0.1875,2,12,0.1667,0,2,0,1,2,0.5,8,12,0.6667,32071,2025-05-31,0,1,2010422410,西安交通大学,20005,200050010945,25.7,1544,张涛
2024-25,2024,2024-25,全部,14,5,4,9,7,8,0,0,4,6,10,0.6,4,6,0.6667,1,3,0.3333,1,1,1,1,2,0.5,32071,2025-06-04,0,1,1000120193,中南大学,20005,200050010973,25.6,1535,张涛
2024-25,2024,2024-25,全部,22,3,8,11,7,4,0,3,4,10,16,0.625,8,12,0.6667,2,3,0.6667,0,1,0,2,4,0.5,32071,2025-06-05,1,1,1003320780,上海交通大学,20005,200050010975,37.9,2272,张涛
2024-25,2024,2024-25,全部,9,3,4,7,6,3,0,7,3,3,10,0.3,3,6,0.5,0,4,0,0,0,0,3,5,0.6,32071,2025-06-06,0,2,1003320449,北京大学,20005,200050010977,35.9,2153,张涛
2023-24,2023,2023-24,全部,14,8,3,11,3,5,1,2,0,5,8,0.625,4,5,0.8,1,3,0.3333,0,0,0,4,4,1,32071,2024-01-22,0,1,1003320454,中国人民大学,20005,200050010421,25.7,1544,张涛
2023-24,2023,2023-24,全部,16,5,9,14,1,1,0,6,2,2,5,0.4,1,2,0.5,1,3,0.3333,0,0,0,12,14,0.8571,32071,2024-01-23,0,1,1003320452,北京师范大学,20005,200050010423,33.4,2003,张涛
2023-24,2023,2023-24,全部,7,0,0,0,0,2,0,0,1,3,3,1,3,3,1,0,0,0,0,0,0,1,2,0.5,32071,2024-01-24,1,1,2010421733,北京工业大学,20005,200050010428,8.1,486,张涛
2023-24,2023,2023-24,全部,8,3,7,10,4,0,0,4,5,4,7,0.5714,1,3,0.3333,3,4,0.75,0,0,0,0,2,0,32071,2024-01-26,1,1,1003320449,北京大学,20005,200050010432,27.5,1652,张涛
2023-24,2023,2023-24,全部,13,2,7,9,2,1,0,1,4,6,9,0.6667,6,9,0.6667,0,0,0,0,0,0,1,1,1,32071,2024-05-03,0,1,1003320539,山东大学,20005,200050010570,14.6,878,张涛
2023-24,2023,2023-24,全部,8,5,8,13,11,2,0,2,1,4,7,0.5714,3,4,0.75,1,3,0.3333,0,0,0,0,0,0,32071,2024-05-05,1,1,1003320821,中国民航大学,20005,200050010576,20.9,1252,张涛
2023-24,2023,2023-24,全部,8,2,3,5,0,1,0,1,3,4,8,0.5,4,7,0.5714,0,1,0,0,0,0,0,1,0,32071,2024-05-06,0,1,1003320817,大连理工大学,20005,200050010588,18.2,1091,张涛
2023-24,2023,2023-24,全部,14,1,9,10,4,2,0,1,1,7,13,0.5385,7,11,0.6364,0,2,0,0,0,0,0,0,0,32071,2024-05-08,1,1,1003320540,山东科技大学,20005,200050010601,22.1,1328,张涛
2023-24,2023,2023-24,全部,3,3,6,9,4,0,0,5,2,1,3,0.3333,0,1,0,1,2,0.5,0,0,0,1,2,0.5,32071,2024-05-09,0,1,1003320452,北京师范大学,20005,200050010608,27.3,1636,张涛
2023-24,2023,2023-24,全部,16,3,6,9,6,1,0,6,0,5,9,0.5556,2,3,0.6667,3,6,0.5,0,0,0,6,10,0.6,32071,2024-05-10,1,1,1003320449,北京大学,20005,200050010614,37.7,2264,张涛
2023-24,2023,2023-24,全部,9,3,4,7,4,1,0,6,2,2,5,0.4,2,5,0.4,0,0,0,0,0,0,5,5,1,32071,2024-06-06,0,1,1003320435,中国矿业大学,20005,200050010622,27.9,1672,张涛
2023-24,2023,2023-24,全部,8,1,4,5,3,1,0,0,3,4,6,0.6667,4,6,0.6667,0,0,0,0,0,0,0,0,0,32071,2024-06-07,1,1,1003320653,山西财经大学,20005,200050010636,10,600,张涛
2023-24,2023,2023-24,全部,18,6,6,12,7,3,1,2,3,7,9,0.7778,5,7,0.7143,2,2,1,0,0,0,4,8,0.5,32071,2024-06-08,0,1,1003320442,华中科技大学,20005,200050010651,37.8,2265,张涛
2023-24,2023,2023-24,全部,9,2,8,10,7,1,0,3,1,4,8,0.5,3,5,0.6,1,3,0.3333,0,0,0,1,1,1,32071,2024-06-09,1,1,1003320493,西安交通大学,20005,200050010656,24,1440,张涛
2023-24,2023,2023-24,全部,7,3,1,4,8,0,0,3,3,2,6,0.3333,2,5,0.4,0,1,0,0,0,0,3,3,1,32071,2024-06-11,1,1,1000120193,中南大学,20005,200050010666,15.5,931,张涛
2023-24,2023,2023-24,全部,14,7,13,20,6,2,0,6,0,5,12,0.4167,5,8,0.625,0,4,0,0,0,0,4,10,0.4,32071,2024-06-29,0,2,1003320452,北京师范大学,20005,200050010668,38.6,2318,张涛
2023-24,2023,2023-24,全部,10,5,11,16,2,2,0,3,3,2,6,0.3333,2,4,0.5,0,2,0,0,0,0,6,10,0.6,32071,2024-06-30,0,1,1003320442,华中科技大学,20005,200050010670,27.6,1654,张涛
2022-23,2022,2022-23,全部,6,3,9,12,0,2,0,3,3,3,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,32071,2023-04-26,0,1,,,20005,200050010303,19,1139,张涛
2022-23,2022,2022-23,全部,14,3,10,13,6,0,0,2,2,7,10,0.7,0,0,0,0,0,0,0,0,0,0,2,0,32071,2023-04-27,0,1,,,20005,200050010312,20.6,1237,张涛
2022-23,2022,2022-23,全部,11,8,4,12,5,5,0,2,1,5,9,0.5556,0,0,0,0,0,0,0,0,0,1,2,0.5,32071,2023-04-28,1,1,,,20005,200050010314,20,1200,张涛
2022-23,2022,2022-23,全部,10,2,4,6,1,2,0,1,1,5,7,0.7143,0,0,0,0,0,0,0,0,0,0,0,0,32071,2023-04-29,0,1,,,20005,200050010325,23.3,1397,张涛
2022-23,2022,2022-23,全部,14,5,10,15,3,2,1,3,4,7,16,0.4375,0,0,0,0,0,0,0,1,0,0,2,0,32071,2023-04-30,1,1,,,20005,200050010330,31.2,1869,张涛
2022-23,2022,2022-23,全部,6,1,1,2,2,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,32071,2023-05-01,0,1,,,20005,200050010333,10,601,张涛
2022-23,2022,2022-23,全部,11,3,4,7,4,2,2,2,2,5,7,0.7143,0,0,0,0,0,0,0,0,0,1,2,0.5,32071,2023-05-02,0,1,,,20005,200050010339,18.5,1112,张涛
2022-23,2022,2022-23,全部,19,2,11,13,4,4,0,5,3,8,16,0.5,0,0,0,0,0,0,0,0,0,3,7,0.4286,32071,2023-05-03,1,2,,,20005,200050010343,40,2400,张涛
2022-23,2022,2022-23,全部,6,5,11,16,5,1,0,4,3,2,6,0.3333,0,0,0,0,0,0,0,0,0,2,6,0.3333,32071,2023-05-26,1,1,,,20005,200050010355,35.8,2147,张涛
2022-23,2022,2022-23,全部,14,1,3,4,1,1,0,2,1,7,11,0.6364,0,0,0,0,0,0,0,0,0,0,0,0,32071,2023-05-27,0,1,,,20005,200050010365,21.9,1314,张涛
2022-23,2022,2022-23,全部,14,7,1,8,3,2,0,1,3,6,10,0.6,0,0,0,0,0,0,0,0,0,2,3,0.6667,32071,2023-05-28,0,1,,,20005,200050010377,17.5,1049,张涛
2022-23,2022,2022-23,全部,9,3,4,7,4,2,0,4,2,4,6,0.6667,0,0,0,0,0,0,0,0,0,1,2,0.5,32071,2023-05-29,1,1,,,20005,200050010384,18.7,1123,张涛
2022-23,2022,2022-23,全部,13,12,4,16,7,3,1,3,4,6,16,0.375,2,6,0.3333,4,10,0.4,0,0,0,1,3,0.3333,32071,2023-05-31,0,2,1003320452,北京师范大学,20005,200050010394,34.2,2051,张涛
2024-25,2024,2024-25,全部,2,1,3,4,0,2,0,2,0,0,4,0,0,1,0,0,0,0,0,3,0,2,2,1,32074,2025-06-02,0,1,2010422416,山西财经大学,20005,200050010962,13.9,834,王思文
2024-25,2024,2024-25,全部,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32074,2024-11-02,1,1,1003320449,北京大学,20005,200050010693,2.2,134,王思文
2024-25,2024,2024-25,全部,22,0,0,0,3,2,0,1,0,8,10,0.8,1,1,1,1,1,1,6,8,0.75,0,0,0,32074,2025-03-12,1,1,1003320817,大连理工大学,20005,200050010787,16.6,995,王思文
2024-25,2024,2024-25,全部,6,0,1,1,2,2,0,1,1,2,5,0.4,0,0,0,0,2,0,2,3,0.6667,0,0,0,32074,2025-03-13,0,1,1003320661,天津财经大学,20005,200050010792,12.1,724,王思文
2024-25,2024,2024-25,全部,2,2,0,2,1,2,0,1,0,1,2,0.5,1,1,1,0,0,0,0,1,0,0,0,0,32074,2025-03-15,1,1,2010422340,哈尔滨体育学院,20005,200050010798,10.9,653,王思文
2024-25,2024,2024-25,全部,4,2,1,3,3,1,0,0,1,1,6,0.1667,1,2,0.5,0,1,0,0,3,0,2,2,1,32074,2025-03-16,0,1,1003320545,中国海洋大学,20005,200050010806,13.5,808,王思文
2024-25,2024,2024-25,全部,5,1,0,1,1,1,0,0,0,2,7,0.2857,1,1,1,0,1,0,1,5,0.2,0,0,0,32074,2025-03-17,0,1,2010422337,山东理工大学,20005,200050010813,12,722,王思文
2024-25,2024,2024-25,全部,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,32074,2025-03-18,1,2,1003320452,北京师范大学,20005,200050010821,6.4,383,王思文
2024-25,2024,2024-25,全部,2,1,2,3,0,0,0,1,1,1,2,0.5,1,1,1,0,0,0,0,1,0,0,0,0,32074,2025-05-30,1,1,2010422544,华中科技大学,20005,200050010932,6.5,387,王思文
2024-25,2024,2024-25,全部,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,32074,2025-05-31,0,1,2010422410,西安交通大学,20005,200050010945,3.6,214,王思文
2024-25,2024,2024-25,全部,2,1,1,2,1,0,0,1,0,1,5,0.2,0,0,0,1,2,0.5,0,3,0,0,0,0,32074,2025-06-04,0,1,1000120193,中南大学,20005,200050010973,11.6,698,王思文
2023-24,2023,2023-24,全部,6,1,3,4,3,4,0,2,0,3,6,0.5,2,3,0.6667,1,2,0.5,0,1,0,0,0,0,32074,2024-01-22,0,1,1003320454,中国人民大学,20005,200050010421,18.8,1129,王思文
2023-24,2023,2023-24,全部,4,1,1,2,0,4,1,2,0,1,6,0.1667,1,1,1,0,4,0,0,1,0,2,2,1,32074,2024-01-23,0,1,1003320452,北京师范大学,20005,200050010423,27,1618,王思文
2023-24,2023,2023-24,全部,20,2,2,4,1,3,0,2,0,9,11,0.8182,7,7,1,0,0,0,2,4,0.5,0,1,0,32074,2024-05-03,0,1,1003320539,山东大学,20005,200050010570,19.4,1164,王思文
2023-24,2023,2023-24,全部,18,6,0,6,1,1,0,0,2,7,14,0.5,1,3,0.3333,2,2,1,4,9,0.4444,0,0,0,32074,2024-05-05,1,1,1003320821,中国民航大学,20005,200050010576,22.4,1341,王思文
2023-24,2023,2023-24,全部,8,2,1,3,0,2,0,0,0,3,5,0.6,1,2,0.5,0,0,0,2,3,0.6667,0,0,0,32074,2024-05-06,0,1,1003320817,大连理工大学,20005,200050010588,22.8,1370,王思文
2023-24,2023,2023-24,全部,6,1,0,1,0,2,0,2,0,3,5,0.6,3,4,0.75,0,0,0,0,1,0,0,0,0,32074,2024-05-08,1,1,1003320540,山东科技大学,20005,200050010601,20.2,1210,王思文
2023-24,2023,2023-24,全部,4,0,1,1,0,1,0,2,0,1,5,0.2,1,2,0.5,0,0,0,0,3,0,2,4,0.5,32074,2024-05-09,0,1,1003320452,北京师范大学,20005,200050010608,15.8,948,王思文
2023-24,2023,2023-24,全部,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32074,2024-05-10,1,1,1003320449,北京大学,20005,200050010614,11.4,682,王思文
2023-24,2023,2023-24,全部,14,3,1,4,1,0,1,1,0,5,12,0.4167,2,4,0.5,0,0,0,3,8,0.375,1,1,1,32074,2024-06-06,0,1,1003320435,中国矿业大学,20005,200050010622,27.7,1664,王思文
2023-24,2023,2023-24,全部,11,1,2,3,3,2,0,0,0,4,8,0.5,1,2,0.5,0,1,0,3,5,0.6,0,0,0,32074,2024-06-07,1,1,1003320653,山西财经大学,20005,200050010636,20,1200,王思文
