_group,_seasonYear,_season,playerId,playerName,teamId,leagueEventId,seasonId,stageType,gameMode,opponentId,对手,胜负,playerEnName,number,position,上场时间(秒),上场时间(分钟),scheduleId,gameStart,date,出场次数,首发次数,单场正负值百分位排名,单场正负值,球权使用率百分位排名,球权使用率,真实投篮命中率百分位排名,真实投篮命中率,助攻率百分位排名,助攻率,失误率百分位排名,失误率,抢断率,抢断率百分位排名,盖帽率,盖帽率百分位排名,进攻篮板率,进攻篮板率百分位排名,防守篮板率,防守篮板率百分位排名,防守投篮出手数,防守投篮未命中数,防守投篮被命中数,防守投篮命中率,_playerName
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320449,北京大学,1,Wang Xiaoqing,5,PG,4610,76.8,200050010432,1,2024-01-26,1,0,94.21,10.3,0,0.101756,100,0.799419,32.35,0.214286,94.12,0.126904,0,0,0,0,0,0,0.020408,1.96,4,2,2,0.5,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320539,山东大学,1,Wang Xiaoqing,5,PG,1207,20.1,200050010570,1,2024-05-03,1,0,43.4,1.08,0,0.100604,87.25,0.5,22.55,0.185185,2.94,0.5,0.022677,31.37,0,0,0,0,0,0,1,1,0,0,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320821,中国民航大学,1,Wang Xiaoqing,5,PG,986,16.4,200050010576,1,2024-05-05,1,0,31.4,-0.11,0,0.080192,0,0,28.43,0.2,100,0,0,0,0,0,0.035714,51.96,0.105263,71.57,1,0,1,1,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320817,大连理工大学,1,Wang Xiaoqing,5,PG,1251,20.9,200050010588,1,2024-05-06,1,0,28.85,-0.36,25.49,0.165094,1.96,0.166667,10.78,0.142857,92.16,0.142857,0.029766,49.02,0,0,0.043478,65.69,0.166667,98.04,0,0,0,,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320540,山东科技大学,1,Wang Xiaoqing,5,PG,1200,20,200050010601,1,2024-05-08,1,0,58.74,2.84,0,0.097847,100,1,28.43,0.2,2.94,0.5,0.025941,39.22,0,0,0,0,0,0,1,1,0,0,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320452,北京师范大学,1,Wang Xiaoqing,5,PG,2304,38.4,200050010608,1,2024-05-09,1,0,86.02,7.3,66.67,0.231621,100,0.670732,7.84,0.125,96.08,0.108696,0,0,0,0,0.058824,85.29,0.05,13.73,0,0,0,,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320449,北京大学,1,Wang Xiaoqing,5,PG,2788,46.5,200050010614,1,2024-05-10,1,0,75.94,5.16,1.96,0.113723,98.04,0.625,32.35,0.214286,23.53,0.333333,0.022035,24.51,0,0,0.041667,64.71,0.16,98.04,0,0,0,,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320435,中国矿业大学,1,Wang Xiaoqing,5,PG,1699,28.3,200050010622,1,2024-06-06,1,0,73.7,4.79,0,0.096457,100,1.041667,79.41,0.352941,2.94,0.510204,0.020342,20.59,0,0,0.047619,72.55,0.055556,16.67,2,2,0,0,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320653,山西财经大学,1,Wang Xiaoqing,5,PG,841,14,200050010636,1,2024-06-07,1,0,56.98,2.6,0,0.09375,100,1,66.67,0.3125,0.98,0.666667,0.040783,80.39,0,0,0.083333,96.08,0,0,0,0,0,,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320442,华中科技大学,1,Wang Xiaoqing,5,PG,1643,27.4,200050010651,1,2024-06-08,1,0,74.99,5.03,17.65,0.15528,97.06,0.5625,36.27,0.235294,70.59,0.2,0.022477,30.39,0,0,0.090909,97.06,0.111111,78.43,3,3,0,0,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320493,西安交通大学,1,Wang Xiaoqing,5,PG,1108,18.5,200050010656,1,2024-06-09,1,0,78.59,5.68,1.96,0.110914,100,0.75,1.96,0.066667,70.59,0.2,0.08857,98.04,0,0,0,0,0.1,64.71,0,0,0,,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1000120193,中南大学,1,Wang Xiaoqing,5,PG,1200,20,200050010666,1,2024-06-11,1,0,57.69,2.7,18.63,0.15681,33.33,0.357143,32.35,0.214286,100,0,0.031184,50.98,0,0,0.05,74.51,0.058824,18.63,1,0,1,1,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320452,北京师范大学,2,Wang Xiaoqing,5,PG,2294,38.2,200050010668,1,2024-06-29,1,0,22.2,-1.04,43.14,0.191448,53.92,0.409836,0,0,18.63,0.380711,0.029364,48.04,0,0,0,0,0.157895,98.04,0,0,0,,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320442,华中科技大学,1,Wang Xiaoqing,5,PG,692,11.5,200050010670,1,2024-06-30,1,0,51.52,1.99,54.9,0.207981,98.04,0.595238,96.08,0.5,92.16,0.145349,0,0,0,0,0,0,0.071429,32.35,1,0,1,1,
2022-23,2022,2022-23,32064,王小青,1003320453,20005,200069,,2,1003320452,北京师范大学,2,Wang Xiaoqing,5,PG,2129,35.5,200050010394,1,2023-05-31,1,0,65.3,3.7,11.11,0.166746,88.89,0.538462,5.56,0.166667,100,0.071429,0.017288,22.22,0,0,0.037037,44.44,0.071429,33.33,1,0,1,1,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,2010421729,北京体育大学,1,Liu Qi,6,PF,1534,25.6,200050010676,1,2024-10-20,1,0,86.9,7.92,25.68,0.140815,54.05,0.444162,52.03,0.130435,100,0,0.040923,91.22,0,0,0.043478,16.89,0.342105,100,8,7,1,0.125,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,2010421733,北京工业大学,1,Liu Qi,6,PF,1372,22.9,200050010679,1,2024-10-23,1,0,81.02,6.67,13.51,0.114604,90.54,0.571429,52.03,0.130435,100,0,0.024636,56.76,0.181818,100,0.172414,98.65,0.125,49.32,1,0,1,1,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,1003320454,中国人民大学,1,Liu Qi,6,PF,1564,26.1,200050010683,1,2024-10-26,1,0,57.83,3.06,22.3,0.131663,21.62,0.337838,20.27,0.08,93.24,0.101215,0.038121,85.81,0.047619,97.97,0.184211,100,0.074074,10.81,4,1,3,0.75,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,1003320451,北京科技大学,1,Liu Qi,6,PF,1519,25.3,200050010686,1,2024-10-27,1,0,96.32,12.17,54.05,0.183536,87.84,0.55668,89.86,0.227273,95.27,0.091912,0.063318,97.97,0.083333,99.32,0.217391,100,0.272727,100,4,2,2,0.5,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Liu Qi,6,PF,1980,33,200050010689,1,2024-10-30,1,0,52.99,2.39,41.22,0.162344,33.78,0.380228,10.14,0.055556,64.19,0.159744,0.016579,35.14,0,0,0.0625,37.84,0.321429,100,7,3,4,0.571429,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,1003320449,北京大学,1,Liu Qi,6,PF,1026,17.1,200050010693,1,2024-11-02,1,0,39.04,1,50,0.174129,46.62,0.416667,92.57,0.25,72.97,0.142857,0,0,0.035714,93.24,0.125,89.86,0.045455,3.38,8,4,4,0.5,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,1003320817,大连理工大学,1,Liu Qi,6,PF,1214,20.2,200050010787,0,2025-03-12,1,0,90.2,8.95,57.43,0.185598,95.27,0.611111,86.49,0.217391,93.92,0.1,0.051216,95.27,0,0,0.3,100,0.217391,95.95,1,1,0,0,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,1003320661,天津财经大学,1,Liu Qi,6,PF,1465,24.4,200050010792,1,2025-03-13,1,0,81.36,6.73,4.05,0.087108,95.95,0.625,37.84,0.105263,43.24,0.2,0.063793,97.97,0,0,0.04,13.51,0.192308,93.24,4,1,3,0.75,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,2010422340,哈尔滨体育学院,1,Liu Qi,6,PF,1441,24,200050010798,0,2025-03-15,1,0,90.2,8.95,88.51,0.245283,95.27,0.615385,91.22,0.235294,100,0,0,0,0,0,0.153846,95.95,0.304348,100,3,1,2,0.666667,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,1003320545,中国海洋大学,1,Liu Qi,6,PF,1276,21.3,200050010806,0,2025-03-16,1,0,47.05,1.76,43.24,0.168577,15.54,0.3,34.46,0.1,100,0,0.024083,55.41,0,0,0.076923,55.41,0.095238,21.62,2,2,0,0,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,2010422337,山东理工大学,1,Liu Qi,6,PF,1322,22,200050010813,0,2025-03-17,1,0,65.79,4.06,41.22,0.162607,21.62,0.337838,82.43,0.2,93.24,0.101215,0.022099,48.65,0.034483,91.22,0.173913,98.65,0.148148,68.24,4,3,1,0.25,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Liu Qi,6,PF,670,11.2,200050010821,0,2025-03-18,1,0,18.55,-1.17,4.05,0.078003,0,0,82.43,0.2,0,1,0,0,0,0,0.083333,58.78,0.166667,81.76,3,1,2,0.666667,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,2010422544,华中科技大学,1,Liu Qi,6,PF,194,3.2,200050010932,0,2025-05-30,1,0,,0.27,,0,,0,,0,,0,0,,0,,0,,0.333333,,0,0,0,,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,2010422410,西安交通大学,1,Liu Qi,6,PF,758,12.6,200050010945,0,2025-05-31,1,0,30.63,0.16,66.89,0.196409,4.05,0.166667,70.95,0.166667,72.97,0.142857,0.034071,75.68,0,0,0.125,89.86,0.2,95.27,1,0,1,1,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,1000120193,中南大学,1,Liu Qi,6,PF,1271,21.2,200050010973,0,2025-06-04,1,0,72.82,5.09,60.14,0.18797,38.51,0.4,28.38,0.090909,100,0,0.030363,70.95,0.055556,98.65,0.172414,98.65,0.235294,97.3,0,0,0,,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,1003320780,上海交通大学,1,Liu Qi,6,PF,643,10.7,200050010975,0,2025-06-05,1,0,3.41,-4.48,91.89,0.252525,0,0,70.95,0.166667,0.68,0.5,0,0,0,0,0,0,0.066667,8.11,0,0,0,,
2024-25,2024,2024-25,92064,刘琦,1003320453,20005,200406,,2,1003320449,北京大学,2,Liu Qi,6,PF,1008,16.8,200050010977,0,2025-06-06,1,0,70.07,4.7,76.35,0.214496,95.95,0.627854,58.11,0.142857,100,0,0,0,0.045455,97.3,0,0,0.095238,21.62,3,2,1,0.333333,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320452,北京师范大学,1,Liu Qi,3,PF,794,13.2,200050010423,0,2024-01-23,1,0,49.98,1.82,0,0,0,0,0,0,100,0,0,0,0.142857,100,0,0,0.142857,61.11,4,4,0,0,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,2010421733,北京工业大学,1,Liu Qi,3,PF,1490,24.8,200050010428,1,2024-01-24,1,0,75.75,5.14,64.81,0.18957,60.19,0.456621,36.11,0.1,49.07,0.185874,0.02201,51.85,0.05,95.37,0.166667,99.07,0.310345,100,5,3,2,0.4,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320451,北京科技大学,1,Liu Qi,3,PF,2504,41.7,200050010429,1,2024-01-25,1,0,98.4,13.86,2.78,0.061932,100,1,89.81,0.235294,8.33,0.333333,0.026126,64.81,0.090909,100,0.217391,100,0.208333,94.44,8,6,2,0.25,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320449,北京大学,1,Liu Qi,3,PF,1496,24.9,200050010432,0,2024-01-26,1,0,22.7,-1,37.96,0.152756,100,0.797872,0,0,2.78,0.515464,0,0,0,0,0.153846,99.07,0.083333,19.44,2,2,0,0,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320539,山东大学,1,Liu Qi,3,PF,1522,25.4,200050010570,0,2024-05-03,1,0,86.3,7.37,14.81,0.11274,75,0.5,73.15,0.172414,84.26,0.125,0.034326,81.48,0,0,0.192308,100,0.222222,98.15,2,0,2,1,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320821,中国民航大学,1,Liu Qi,3,PF,1148,19.1,200050010576,0,2024-05-05,1,0,87.14,7.61,38.89,0.15524,100,0.761421,86.11,0.222222,100,0,0.026364,64.81,0,0,0.045455,31.48,0.111111,35.19,1,0,1,1,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320817,大连理工大学,1,Liu Qi,3,PF,923,15.4,200050010588,0,2024-05-06,1,0,51.12,1.94,31.48,0.139082,35.19,0.375,0,0,100,0,0.034734,82.41,0,0,0.1,79.63,0.222222,98.15,0,0,0,,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320540,山东科技大学,1,Liu Qi,3,PF,1072,17.9,200050010601,0,2024-05-08,1,0,64.75,3.59,12.96,0.104954,75,0.5,60.19,0.142857,45.37,0.2,0,0,0.055556,98.15,0.2,100,0.208333,94.44,4,2,2,0.5,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320452,北京师范大学,1,Liu Qi,3,PF,1528,25.5,200050010608,0,2024-05-09,1,0,96.02,11.58,32.41,0.140252,100,0.75,36.11,0.1,100,0,0.077476,100,0,0,0.1,79.63,0.142857,61.11,8,4,4,0.5,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320449,北京大学,1,Liu Qi,3,PF,272,4.5,200050010614,0,2024-05-10,1,0,,-0.56,,0.25,,0,,0,,0,0,,0,,0,,0.333333,,2,2,0,0,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320435,中国矿业大学,1,Liu Qi,3,PF,829,13.8,200050010622,0,2024-06-06,1,0,29.23,-0.33,58.33,0.180723,75,0.5,0,0,2.78,0.5,0.037019,87.04,0.055556,98.15,0.071429,57.41,0.071429,13.89,2,1,1,0.5,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320653,山西财经大学,1,Liu Qi,3,PF,1200,20,200050010636,0,2024-06-07,1,0,66.27,3.76,12.04,0.103734,98.15,0.6,67.59,0.166667,100,0,0,0,0,0,0.142857,97.22,0.153846,67.59,1,0,1,1,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320442,华中科技大学,1,Liu Qi,3,PF,135,2.3,200050010651,0,2024-06-08,1,0,,0.09,,0.170068,,0,,0,,0,0,,0.25,,0,,0,,2,1,1,0.5,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320493,西安交通大学,1,Liu Qi,3,PF,960,16,200050010656,0,2024-06-09,1,0,56.22,2.51,70.37,0.197824,9.26,0.25,60.19,0.142857,100,0,0.035829,86.11,0,0,0.25,100,0.2,90.74,6,5,1,0.166667,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1000120193,中南大学,1,Liu Qi,3,PF,1106,18.4,200050010666,0,2024-06-11,1,0,38.42,0.57,14.81,0.112994,22.22,0.333333,21.3,0.076923,28.7,0.25,0,0,0,0,0.153846,99.07,0.3125,100,1,1,0,0,
2023-24,2023,2023-24,92064,刘琦,1003320453,20005,200267,,2,1003320442,华中科技大学,1,Liu Qi,3,PF,746,12.4,200050010670,0,2024-06-30,1,0,26.99,-0.54,33.33,0.145646,25.93,0.347222,22.22,0.083333,25,0.257732,0,0,0,0,0.181818,99.07,0,0,0,0,0,,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,2010421729,北京体育大学,1,Yuan Xinyue,7,SF,1550,25.8,200050010676,1,2024-10-20,1,0,92.82,10.04,94.56,0.290279,100,0.652985,55.1,0.176471,97.96,0.058548,0.040029,81.63,0.032258,93.88,0.095238,89.12,0.121212,73.47,0,0,0,,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,2010421733,北京工业大学,1,Yuan Xinyue,7,SF,1187,19.8,200050010679,1,2024-10-23,1,0,98.15,14.44,89.12,0.266421,91.16,0.554017,4.76,0.0625,100,0,0.195233,100,0,0,0.222222,100,0,0,1,1,0,0,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,1003320454,中国人民大学,1,Yuan Xinyue,7,SF,989,16.5,200050010683,1,2024-10-26,1,0,94.8,11.15,63.95,0.216461,100,0.712928,80.95,0.25,100,0,0.09327,100,0,0,0.192308,100,0.176471,95.24,0,0,0,,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,1003320451,北京科技大学,1,Yuan Xinyue,7,SF,755,12.6,200050010686,1,2024-10-27,1,0,37.68,0.87,17.69,0.146413,100,0.75,12.24,0.090909,100,0,0,0,0,0,0.111111,93.88,0,0,0,0,0,,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Yuan Xinyue,7,SF,1926,32.1,200050010689,1,2024-10-30,1,0,90.84,9.19,92.52,0.281152,100,0.657895,93.2,0.333333,48.98,0.18622,0.053629,94.56,0,0,0.1,91.16,0.076923,38.1,0,0,0,,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,1003320449,北京大学,1,Yuan Xinyue,7,SF,924,15.4,200050010693,1,2024-11-02,1,0,18.91,-1.12,97.96,0.321503,53.06,0.429185,86.39,0.285714,23.13,0.243506,0,0,0,0,0.125,97.28,0.055556,17.01,0,0,0,,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,1003320817,大连理工大学,1,Yuan Xinyue,7,SF,1328,22.1,200050010787,1,2025-03-12,1,0,96.4,12.21,68.03,0.225972,100,0.751073,88.44,0.294118,23.13,0.243506,0.085139,100,0,0,0.117647,95.92,0.290323,100,0,0,0,,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,1003320661,天津财经大学,1,Yuan Xinyue,7,SF,905,15.1,200050010792,0,2025-03-13,1,0,68.26,4.42,40.14,0.178836,100,0.630252,100,0.538462,14.97,0.295858,0.030257,65.31,0,0,0,0,0.285714,100,0,0,0,,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,2010422340,哈尔滨体育学院,1,Yuan Xinyue,7,SF,853,14.2,200050010798,1,2025-03-15,1,0,79.51,6.32,82.31,0.251416,55.78,0.444162,98.64,0.4,89.8,0.112613,0.083333,100,0,0,0.0625,69.39,0.181818,95.24,0,0,0,,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,1003320545,中国海洋大学,1,Yuan Xinyue,7,SF,1121,18.7,200050010806,1,2025-03-16,1,0,56.12,2.84,65.99,0.220626,91.16,0.551471,83.67,0.266667,0,0.478927,0.075239,100,0,0,0.266667,100,0,0,0,0,0,,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,2010422337,山东理工大学,1,Yuan Xinyue,7,SF,1063,17.7,200050010813,1,2025-03-17,1,0,95.14,11.41,62.59,0.212359,100,0.768443,68.03,0.2,100,0,0.053537,94.56,0,0,0.125,97.28,0.227273,98.64,0,0,0,,
2024-25,2024,2024-25,32066,袁欣悦,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Yuan Xinyue,7,SF,687,11.5,200050010821,1,2025-03-18,1,0,21.85,-0.76,8.16,0.121827,8.84,0.265957,98.64,0.4,5.44,0.347222,0,0,0,0,0.181818,100,0.2,97.28,0,0,0,,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320454,中国人民大学,1,Yuan Xinyue,7,SF,2728,45.5,200050010421,1,2024-01-22,1,0,66.7,3.84,45.9,0.190375,13.11,0.307377,18.85,0.111111,88.52,0.092937,0.055991,94.26,0,0,0.068966,75.41,0.071429,20.49,0,0,0,,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320452,北京师范大学,1,Yuan Xinyue,7,SF,2472,41.2,200050010423,1,2024-01-23,1,0,1.14,-6.52,82.79,0.262183,25.41,0.369822,80.33,0.25,5.74,0.371747,0,0,0,0,0.052632,59.02,0.05,4.92,4,0,4,1,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,2010421733,北京工业大学,1,Yuan Xinyue,7,SF,910,15.2,200050010428,0,2024-01-24,1,0,92.4,9.43,88.52,0.271396,86.07,0.520833,10.66,0.076923,88.52,0.103734,0.204151,100,0,0,0.076923,81.97,0,0,0,0,0,,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320451,北京科技大学,1,Yuan Xinyue,7,SF,2134,35.6,200050010429,1,2024-01-25,1,0,97.62,12.76,74.59,0.24712,100,0.806452,87.7,0.285714,37.7,0.211864,0.05834,95.08,0,0,0.0625,68.85,0.227273,99.18,4,2,2,0.5,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320449,北京大学,1,Yuan Xinyue,7,SF,2930,48.8,200050010432,1,2024-01-26,1,0,0.02,-9.66,69.67,0.240392,22.13,0.347222,18.85,0.111111,1.64,0.510204,0,0,0,0,0.095238,91.8,0.16129,87.7,4,0,4,1,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320539,山东大学,1,Yuan Xinyue,7,SF,1199,20,200050010570,1,2024-05-03,1,0,84.04,6.82,90.16,0.274316,98.36,0.622605,68.85,0.222222,13.11,0.277008,0.092163,100,0,0,0.058824,67.21,0.333333,100,3,1,2,0.666667,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320821,中国民航大学,1,Yuan Xinyue,7,SF,1074,17.9,200050010576,1,2024-05-05,1,0,36.52,0.4,36.07,0.180424,13.93,0.317259,18.85,0.111111,41.8,0.202429,0.029453,67.21,0,0,0.133333,98.36,0.111111,54.1,2,1,1,0.5,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320817,大连理工大学,1,Yuan Xinyue,7,SF,1537,25.6,200050010588,1,2024-05-06,1,0,79.39,5.85,63.11,0.230325,54.92,0.431034,47.54,0.166667,100,0,0.023632,44.26,0.133333,100,0.130435,98.36,0.173913,94.26,0,0,0,,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320540,山东科技大学,1,Yuan Xinyue,7,SF,1084,18.1,200050010601,1,2024-05-08,1,0,52.36,2.1,53.28,0.208686,59.84,0.436047,55.74,0.1875,77.87,0.126904,0.031456,70.49,0,0,0.153846,98.36,0.111111,54.1,0,0,0,,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320452,北京师范大学,1,Yuan Xinyue,7,SF,2612,43.5,200050010608,1,2024-05-09,1,0,92.23,9.34,88.52,0.27242,100,0.708502,95.9,0.363636,29.51,0.232919,0,0,0,0,0.105263,94.26,0.16,87.7,6,2,4,0.666667,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320449,北京大学,1,Yuan Xinyue,7,SF,1602,26.7,200050010614,1,2024-05-10,1,0,46.67,1.44,100,0.360419,26.23,0.375,97.54,0.375,13.93,0.272727,0.070153,98.36,0,0,0.125,98.36,0,0,0,0,0,,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320435,中国矿业大学,1,Yuan Xinyue,7,SF,224,3.7,200050010622,0,2024-06-06,1,0,,-0.34,,0,,0,,0,,0,0,,0,,0,,0,,0,0,0,,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320653,山西财经大学,1,Yuan Xinyue,7,SF,1134,18.9,200050010636,0,2024-06-07,1,0,89.26,8.24,46.72,0.195437,100,0.799419,93.44,0.333333,77.87,0.126904,0.070621,98.36,0.125,100,0.090909,90.16,0.111111,54.1,3,2,1,0.333333,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320442,华中科技大学,1,Yuan Xinyue,7,SF,557,9.3,200050010651,0,2024-06-08,1,0,,2.21,,0.178998,,0.5,,0.125,,0,0.063752,,0,,0,,0,,0,0,0,,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320493,西安交通大学,1,Yuan Xinyue,7,SF,455,7.6,200050010656,0,2024-06-09,1,0,,-0.5,,0.125,,0,,0.166667,,0,0,,0,,0.142857,,0,,0,0,0,,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1000120193,中南大学,1,Yuan Xinyue,7,SF,690,11.5,200050010666,0,2024-06-11,1,0,56.98,2.6,7.38,0.125628,100,0.833333,38.52,0.142857,100,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320452,北京师范大学,2,Yuan Xinyue,7,SF,1216,20.3,200050010668,1,2024-06-29,1,0,3.31,-4.88,97.54,0.32483,2.46,0.177305,98.36,0.4,18.03,0.26178,0,0,0,0,0.076923,81.97,0,0,2,0,2,1,
2023-24,2023,2023-24,32066,袁欣悦,1003320453,20005,200267,,2,1003320442,华中科技大学,1,Yuan Xinyue,7,SF,838,14,200050010670,1,2024-06-30,1,0,22.2,-1.04,83.61,0.264244,13.93,0.322165,0,0,13.11,0.27881,0.065069,96.72,0,0,0,0,0.111111,54.1,1,0,1,1,
2022-23,2022,2022-23,32066,袁欣悦,1003320453,20005,200069,,2,1003320452,北京师范大学,2,Yuan Xinyue,7,PF,1148,19.1,200050010394,0,2023-05-31,1,0,50,1.74,61.9,0.213287,4.76,0.307377,0,0,100,0,0.055932,95.24,0,0,0.09375,85.71,0.055556,0,2,1,1,0.5,
2024-25,2024,2024-25,92943,梁悦洁,1003320453,20005,200406,,2,1003320449,北京大学,1,Liang Yuejie,8,PF,35,0.6,200050010693,0,2024-11-02,1,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,0,,
2023-24,2023,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,梁悦洁
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,2010421729,北京体育大学,1,Wang Manlin,9,PG,1466,24.4,200050010676,0,2024-10-20,1,0,60.7,3.42,63.2,0.218943,100,0.708763,29.6,0.235294,13.6,0.39185,0.019014,25.6,0.033333,99.2,0.076923,92.8,0.129032,86.4,0,0,0,,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,2010421733,北京工业大学,1,Wang Manlin,9,PG,1213,20.2,200050010679,0,2024-10-23,1,0,83.66,7.21,20,0.15456,11.2,0.285714,1.6,0.08,92.8,0.125,0.143496,100,0,0,0,0,0.217391,100,2,2,0,0,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,1003320454,中国人民大学,1,Wang Manlin,9,PG,1127,18.8,200050010683,0,2024-10-26,1,0,78.87,6.18,95.2,0.296912,87.2,0.533333,19.2,0.2,100,0,0,0,0,0,0.05,74.4,0.157895,93.6,0,0,0,,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,1003320451,北京科技大学,1,Wang Manlin,9,PG,1393,23.2,200050010686,0,2024-10-27,1,0,24.2,-0.5,42.4,0.191571,21.6,0.333333,64,0.35,12,0.4,0,0,0,0,0,0,0.1,61.6,0,0,0,,
