vid,gameMode,leagueId,leagueName,seasonId,season,eventId,videoCount,totalVideoDuration,stageName,scheduleId,teamId,playerId,number,playerName,teamName,opponentId,对手,result,videoUrl,videoTime,打法类型,scheduleTime,date,时间段,gameClock,gameClockTime,pbpName,pbpType,relatedEventList,shotZone,distance,shotDistance,shotX,shotY,labelKey,labelName,eventTime,quarter,madeMissed,score,ftScore,isHome,fgdMm,rpResult,videoType,_group
,,,,,,,,00:00,,200050010977,1003320453,80514,,,,,,投篮,,,,,,Q1,,,,3Pm,,,,,0.191,0.508,,,,1,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.441,0.141,,,,1,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,80514,,,,,,投篮,,,,,,Q1,,,,3PM,,,,,0.129,0.49,,,,1,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.477,0.262,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.486,0.183,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.564,0.143,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q1,,,,2PM,,,,,0.547,0.132,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q1,,,,3Pm,,,,,0.055,0.241,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,30097,,,,,,投篮,,,,,,Q1,,,,3Pm,,,,,0.941,0.311,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32013,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.565,0.143,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32013,,,,,,投篮,,,,,,Q1,,,,2PM,,,,,0.543,0.139,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.644,0.122,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.247,0.129,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q1,,,,2PM,,,,,0.758,0.183,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q1,,,,3Pm,,,,,0.286,0.588,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,30230,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.547,0.168,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80546,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.786,0.174,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q1,,,,3Pm,,,,,0.188,0.497,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q1,,,,3Pm,,,,,0.15,0.471,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80548,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.465,0.403,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.608,0.237,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80546,,,,,,投篮,,,,,,Q1,,,,3PM,,,,,0.957,0.179,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q1,,,,2Pm,,,,,0.303,0.211,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,31999,,,,,,投篮,,,,,,Q1,,,,2PM,,,,,0.563,0.136,,,,1,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320453,32064,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.116,0.573,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,92064,,,,,,投篮,,,,,,Q2,,,,3PM,,,,,0.516,0.644,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32071,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.443,0.15,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32067,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.247,0.541,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,92064,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.96,0.234,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32067,,,,,,投篮,,,,,,Q2,,,,2PM,,,,,0.457,0.146,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32064,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.431,0.143,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,93035,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.037,0.153,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32072,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.573,0.125,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32071,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.486,0.441,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,93035,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.136,0.43,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.154,0.514,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.628,0.615,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,80514,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.512,0.658,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32064,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.74,0.634,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,92064,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.094,0.405,,,,2,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320449,32001,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.962,0.248,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.606,0.199,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,30230,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.685,0.221,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,31999,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.462,0.167,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q2,,,,3PM,,,,,0.3,0.584,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q2,,,,3PM,,,,,0.175,0.503,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,31999,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.651,0.148,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32006,,,,,,投篮,,,,,,Q2,,,,2PM,,,,,0.461,0.136,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32006,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.43,0.146,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32012,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.877,0.437,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32006,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.444,0.161,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.074,0.342,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32012,,,,,,投篮,,,,,,Q2,,,,3Pm,,,,,0.217,0.581,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80548,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.723,0.284,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32006,,,,,,投篮,,,,,,Q2,,,,2PM,,,,,0.411,0.158,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32006,,,,,,投篮,,,,,,Q2,,,,2PM,,,,,0.5,0.235,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q2,,,,3PM,,,,,0.526,0.62,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.227,0.189,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80546,,,,,,投篮,,,,,,Q2,,,,2PM,,,,,0.597,0.144,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q2,,,,2Pm,,,,,0.435,0.269,,,,2,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320453,32067,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.443,0.136,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32064,,,,,,投篮,,,,,,Q3,,,,3Pm,,,,,0.159,0.48,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32067,,,,,,投篮,,,,,,Q3,,,,2Pm,,,,,0.518,0.217,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,92064,,,,,,投篮,,,,,,Q3,,,,3Pm,,,,,0.208,0.524,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,92064,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.483,0.27,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32071,,,,,,投篮,,,,,,Q3,,,,2Pm,,,,,0.422,0.368,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32071,,,,,,投篮,,,,,,Q3,,,,2Pm,,,,,0.533,0.161,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,80514,,,,,,投篮,,,,,,Q3,,,,2Pm,,,,,0.701,0.183,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32067,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.44,0.143,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32071,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.576,0.133,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q3,,,,3PM,,,,,0.057,0.308,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q3,,,,3Pm,,,,,0.743,0.552,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,80514,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.539,0.127,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32071,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.561,0.15,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32064,,,,,,投篮,,,,,,Q3,,,,3PM,,,,,0.319,0.653,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32067,,,,,,投篮,,,,,,Q3,,,,3Pm,,,,,0.96,0.104,,,,3,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q3,,,,3Pm,,,,,0.537,0.623,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q3,,,,3Pm,,,,,0.189,0.492,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q3,,,,2Pm,,,,,0.436,0.148,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32013,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.557,0.165,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q3,,,,2Pm,,,,,0.397,0.153,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q3,,,,3Pm,,,,,0.867,0.464,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q3,,,,2Pm,,,,,0.548,0.137,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.607,0.165,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,76061,,,,,,投篮,,,,,,Q3,,,,3PM,,,,,0.905,0.405,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.462,0.134,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.416,0.155,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,76061,,,,,,投篮,,,,,,Q3,,,,2Pm,,,,,0.411,0.165,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.542,0.136,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,76061,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.542,0.134,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32012,,,,,,投篮,,,,,,Q3,,,,3Pm,,,,,0.928,0.349,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32012,,,,,,投篮,,,,,,Q3,,,,3Pm,,,,,0.043,0.118,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32006,,,,,,投篮,,,,,,Q3,,,,3PM,,,,,0.952,0.125,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32013,,,,,,投篮,,,,,,Q3,,,,2Pm,,,,,0.565,0.157,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q3,,,,3Pm,,,,,0.265,0.562,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32013,,,,,,投篮,,,,,,Q3,,,,2Pm,,,,,0.564,0.15,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32013,,,,,,投篮,,,,,,Q3,,,,2PM,,,,,0.551,0.136,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q3,,,,3PM,,,,,0.084,0.359,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32006,,,,,,投篮,,,,,,Q3,,,,2Pm,,,,,0.44,0.126,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80550,,,,,,投篮,,,,,,Q3,,,,3Pm,,,,,0.954,0.189,,,,3,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320453,92064,,,,,,投篮,,,,,,Q4,,,,3PM,,,,,0.047,0.237,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32071,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.456,0.133,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,80514,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.457,0.136,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q4,,,,2Pm,,,,,0.621,0.13,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q4,,,,2Pm,,,,,0.548,0.139,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.538,0.141,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,92064,,,,,,投篮,,,,,,Q4,,,,3Pm,,,,,0.05,0.252,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32071,,,,,,投篮,,,,,,Q4,,,,2Pm,,,,,0.614,0.15,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32072,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.52,0.251,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,80514,,,,,,投篮,,,,,,Q4,,,,3PM,,,,,0.96,0.134,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,80514,,,,,,投篮,,,,,,Q4,,,,2Pm,,,,,0.313,0.218,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q4,,,,3Pm,,,,,0.713,0.618,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32064,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.508,0.183,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q4,,,,3Pm,,,,,0.709,0.618,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32064,,,,,,投篮,,,,,,Q4,,,,3Pm,,,,,0.035,0.151,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.386,0.116,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,40730,,,,,,投篮,,,,,,Q4,,,,2Pm,,,,,0.426,0.134,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,32064,,,,,,投篮,,,,,,Q4,,,,3Pm,,,,,0.174,0.496,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320453,80514,,,,,,投篮,,,,,,Q4,,,,3Pm,,,,,0.803,0.562,,,,4,,,,,,,,homeShoots
,,,,,,,,00:00,,200050010977,1003320449,31999,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.454,0.175,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80548,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.337,0.335,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32006,,,,,,投篮,,,,,,Q4,,,,2Pm,,,,,0.456,0.239,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,31999,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.51,0.244,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80548,,,,,,投篮,,,,,,Q4,,,,3PM,,,,,0.303,0.619,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,30097,,,,,,投篮,,,,,,Q4,,,,3Pm,,,,,0.958,0.174,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.279,0.248,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q4,,,,3Pm,,,,,0.668,0.609,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.403,0.154,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80546,,,,,,投篮,,,,,,Q4,,,,3Pm,,,,,0.966,0.213,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32005,,,,,,投篮,,,,,,Q4,,,,2Pm,,,,,0.358,0.497,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,80548,,,,,,投篮,,,,,,Q4,,,,3Pm,,,,,0.249,0.662,,,,4,,,,,,,,awayShoots
,,,,,,,,00:00,,200050010977,1003320449,32013,,,,,,投篮,,,,,,Q4,,,,2PM,,,,,0.556,0.147,,,,4,,,,,,,,awayShoots
